Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-03 00:00:00-05:00,21.103163283773704,21.42905006248903,20.975988029448143,21.278030395507812,64731500,0.0,0.0
2012-01-04 00:00:00-05:00,21.31777496748244,21.834424697327584,21.285981907639833,21.778785705566406,80516100,0.0,0.0
2012-01-05 00:00:00-05:00,21.76288612022209,22.041082565709,21.69135136411558,22.001340866088867,56081400,0.0,0.0
2012-01-06 00:00:00-05:00,21.88210437162949,22.40670245321752,21.88210437162949,22.343114852905273,99455500,0.0,0.0
2012-01-09 00:00:00-05:00,22.295428309467486,22.335171516629263,22.033129206393102,22.049026489257812,59706800,0.0,0.0
2012-01-10 00:00:00-05:00,22.200055339867944,22.374920963850688,22.05698277658713,22.12851905822754,60014400,0.0,0.0
2012-01-11 00:00:00-05:00,21.80262986813777,22.239794638825963,21.754939524219658,22.03313446044922,65582400,0.0,0.0
2012-01-12 00:00:00-05:00,22.152354605027668,22.271581179848,21.977487546979578,22.25568389892578,49370800,0.0,0.0
2012-01-13 00:00:00-05:00,22.200048635884773,22.45439910888672,22.088770682958526,22.45439910888672,60196100,0.0,0.0
2012-01-17 00:00:00-05:00,22.573628813594052,22.77234033750958,22.390814575443436,22.462350845336914,72395300,0.0,0.0
2012-01-18 00:00:00-05:00,22.5020908877123,22.57362715234124,22.231843113791545,22.43850326538086,64860600,0.0,0.0
2012-01-19 00:00:00-05:00,22.382863456016207,22.605420883954302,22.279534142074365,22.351070404052734,74053500,0.0,0.0
2012-01-20 00:00:00-05:00,22.907459582415857,23.63871790256455,22.85182060958633,23.614871978759766,165902900,0.0,0.0
2012-01-23 00:00:00-05:00,23.48769721604673,23.80563680888494,23.32872893567596,23.630769729614258,76078100,0.0,0.0
2012-01-24 00:00:00-05:00,23.424111020465226,23.503595923492497,23.193606469339407,23.320781707763672,51703300,0.0,0.0
2012-01-25 00:00:00-05:00,23.106178697967113,23.56718943146036,23.106178697967113,23.49565315246582,59231700,0.0,0.0
2012-01-26 00:00:00-05:00,23.53538771246864,23.60692396514257,23.368469284213386,23.447954177856445,49102800,0.0,0.0
2012-01-27 00:00:00-05:00,23.40822362826803,23.47181127023211,23.18566612336926,23.233356475830078,44187700,0.0,0.0
2012-01-30 00:00:00-05:00,23.02668651017304,23.54333758791912,22.915408562866908,23.535388946533203,51114800,0.0,0.0
2012-01-31 00:00:00-05:00,23.57513298135479,23.6069275500596,23.233348948020527,23.471803665161133,50572400,0.0,0.0
2012-02-01 00:00:00-05:00,23.678466430651632,23.88512508587983,23.654620501487464,23.757949829101562,67409900,0.0,0.0
2012-02-02 00:00:00-05:00,23.765894151570752,23.980502926886935,23.614872993083623,23.80563735961914,52223300,0.0,0.0
2012-02-03 00:00:00-05:00,23.95665364563365,24.163313750386234,23.916911959201602,24.0361385345459,41838500,0.0,0.0
2012-02-06 00:00:00-05:00,23.877173521737735,24.02024452198967,23.821533030694443,24.004348754882812,28039700,0.0,0.0
2012-02-07 00:00:00-05:00,23.964605412011178,24.234853159934353,23.88512051273112,24.12357521057129,39242400,0.0,0.0
2012-02-08 00:00:00-05:00,24.052039858012474,24.37792659288179,24.02024529068453,24.369977951049805,49659100,0.0,0.0
2012-02-09 00:00:00-05:00,24.385880259244853,24.481260948784335,24.226910421947416,24.457416534423828,50481600,0.0,0.0
2012-02-10 00:00:00-05:00,24.354073866691294,24.481249068393495,24.131518021736436,24.242795944213867,44605300,0.0,0.0
2012-02-13 00:00:00-05:00,24.34612863520908,24.45740808931212,24.187160368851906,24.306386947631836,33319800,0.0,0.0
2012-02-14 00:00:00-05:00,24.266391194991726,24.370400772905285,23.882353717424188,24.20238494873047,59644000,0.2,0.0
2012-02-15 00:00:00-05:00,24.26638670395203,24.31439099825638,24.026363706401284,24.0423641204834,43311300,0.0,0.0
2012-02-16 00:00:00-05:00,24.250381881807,25.24247916035553,24.24238091270232,25.034460067749023,94705100,0.0,0.0
2012-02-17 00:00:00-05:00,24.962459057677304,25.05846765866736,24.762439358580625,25.00246238708496,70036500,0.0,0.0
2012-02-21 00:00:00-05:00,24.946455508983693,25.29048961343931,24.922452597267334,25.154476165771484,50829900,0.0,0.0
2012-02-22 00:00:00-05:00,25.162473718748107,25.34649143882605,24.946452120728488,25.01845932006836,49253200,0.0,0.0
2012-02-23 00:00:00-05:00,24.962457241336036,25.274487460893283,24.80244088329027,25.09847068786621,35034700,0.0,0.0
2012-02-24 00:00:00-05:00,25.186473846435547,25.2024757846092,24.994455166438176,25.186473846435547,35575400,0.0,0.0
2012-02-27 00:00:00-05:00,24.99446078647032,25.202481451415025,24.882450246126698,25.082469940185547,34568400,0.0,0.0
