Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-03 00:00:00-05:00,12.394287746428642,12.488137712841871,12.382177760410052,12.449688911437988,302220800,0.0,0.0
2012-01-04 00:00:00-05:00,12.412450483818803,12.554134887873364,12.390653318492847,12.516593933105469,260022000,0.0,0.0
2012-01-05 00:00:00-05:00,12.56231219062087,12.671298855737774,12.493286063150787,12.655556678771973,271269600,0.0,0.0
2012-01-06 00:00:00-05:00,12.708232099874056,12.798449075066385,12.691581272457467,12.787853240966797,318292800,0.0,0.0
2012-01-09 00:00:00-05:00,12.881707032641419,12.949823702359328,12.756067912961749,12.767572402954102,394024400,0.0,0.0
2012-01-10 00:00:00-05:00,12.894114143917061,12.896839294818914,12.760604385212774,12.813282012939453,258196400,0.0,0.0
2012-01-11 00:00:00-05:00,12.796329025715856,12.801476174080584,12.69430522092964,12.792393684387207,215084800,0.0,0.0
2012-01-12 00:00:00-05:00,12.784223719435465,12.80299339540901,12.677355079371779,12.757279396057129,212587200,0.0,0.0
2012-01-13 00:00:00-05:00,12.706115965276231,12.728820982440052,12.674629993315236,12.709444999694824,226021600,0.0,0.0
2012-01-17 00:00:00-05:00,12.842352096063232,12.896543905389272,12.804811929737083,12.857489585876465,242897200,0.0,0.0
2012-01-18 00:00:00-05:00,12.92590638250873,13.001894542470136,12.905925709065896,12.990996360778809,276791200,0.0,0.0
2012-01-19 00:00:00-05:00,13.022481697677987,13.059415547806374,12.912283221519536,12.949823379516602,261738400,0.0,0.0
2012-01-20 00:00:00-05:00,12.94194813484898,12.942250480285182,12.707624762921247,12.724275588989258,413974400,0.0,0.0
2012-01-23 00:00:00-05:00,12.796028343108999,12.97101443363297,12.784827008570037,12.939528465270996,306062400,0.0,0.0
2012-01-24 00:00:00-05:00,12.869597388936175,12.869597388936175,12.701574918433645,12.72761058807373,547638000,0.0,0.0
2012-01-25 00:00:00-05:00,13.757841955082533,13.758144300574433,13.433604709384262,13.522308349609375,958314000,0.0,0.0
2012-01-26 00:00:00-05:00,13.573775434267159,13.586792459053298,13.41574412925576,13.46085262298584,323985200,0.0,0.0
2012-01-27 00:00:00-05:00,13.452072722514048,13.57740867827326,13.434817201515077,13.5410795211792,299709200,0.0,0.0
2012-01-30 00:00:00-05:00,13.49354946557735,13.741496248355975,13.483862282292751,13.71455192565918,379341200,0.0,0.0
2012-01-31 00:00:00-05:00,13.792654836917254,13.872881473288086,13.71636354179847,13.819599151611328,391683600,0.0,0.0
2012-02-01 00:00:00-05:00,13.878030197257198,13.89558886954978,13.791446217642804,13.810820579528809,270046000,0.0,0.0
2012-02-02 00:00:00-05:00,13.802044610119204,13.840492614628369,13.743918276641113,13.778430938720703,186796400,0.0,0.0
2012-02-03 00:00:00-05:00,13.844427110378756,13.9261671007104,13.791749473204233,13.916479110717773,286599600,0.0,0.0
2012-02-06 00:00:00-05:00,13.877124501026467,14.076934473552972,13.871675814264524,14.046357154846191,249412800,0.0,0.0
2012-02-07 00:00:00-05:00,14.085106165020923,14.2213410905141,14.064821533041272,14.193488121032715,316223600,0.0,0.0
2012-02-08 00:00:00-05:00,14.244047535251621,14.434471841077109,14.219827559354242,14.431142807006836,407890000,0.0,0.0
2012-02-09 00:00:00-05:00,14.554659809645887,15.038745609781616,14.548604816354143,14.930363655090332,884214800,0.0,0.0
2012-02-10 00:00:00-05:00,14.86345991993774,15.065085563721656,14.7904976455539,14.937933921813965,631302000,0.0,0.0
2012-02-13 00:00:00-05:00,15.122910737353166,15.253090694976311,15.04904142064734,15.215853691101074,517216000,0.0,0.0
2012-02-14 00:00:00-05:00,15.278213033822286,15.426556312877842,15.197684056166482,15.423529624938965,460398400,0.0,0.0
2012-02-15 00:00:00-05:00,15.56884708038048,15.933045614680507,15.042982657293207,15.066597938537598,1506120000,0.0,0.0
2012-02-16 00:00:00-05:00,14.879807100084989,15.285179643107323,14.732370828733997,15.204044342041016,944552000,0.0,0.0
2012-02-17 00:00:00-05:00,15.231288789861203,15.372367701324247,15.146218159361192,15.20131778717041,535805200,0.0,0.0
2012-02-21 00:00:00-05:00,15.345427510029362,15.586713790893555,15.261870201120182,15.586713790893555,605595200,0.0,0.0
2012-02-22 00:00:00-05:00,15.533125709783159,15.606086365530693,15.411725102650701,15.531914710998535,483302400,0.0,0.0
2012-02-23 00:00:00-05:00,15.593678013168509,15.676932988250252,15.424747681638673,15.633337020874023,568027600,0.0,0.0
2012-02-24 00:00:00-05:00,15.732638883898423,15.830424240944122,15.701456866769067,15.815589904785156,415072000,0.0,0.0
2012-02-27 00:00:00-05:00,15.782287716595956,15.999960371800631,15.630009016768303,15.917009353637695,547582000,0.0,0.0
2012-02-28 00:00:00-05:00,15.983608933286899,16.209152221679688,15.919729954512215,16.209152221679688,600387200,0.0,0.0
2012-02-29 00:00:00-05:00,16.395335735809933,16.578495645070184,16.217928474382983,16.42197608947754,952011200,0.0,0.0
2012-03-01 00:00:00-05:00,16.59544771849693,16.596660333954866,16.310869506008267,16.48343276977539,683270000,0.0,0.0
2012-03-02 00:00:00-05:00,16.476474737094378,16.553975435042027,16.42440178305758,16.504932403564453,431712400,0.0,0.0
2012-03-05 00:00:00-05:00,16.51219928717374,16.574563310254764,15.924271400598014,16.141036987304688,809124400,0.0,0.0
2012-03-06 00:00:00-05:00,15.853435496073491,16.1570859124154,15.628194460590214,16.053245544433594,810238800,0.0,0.0
2012-03-07 00:00:00-05:00,16.251233109569053,16.280901773734623,15.842529879863283,16.06625747680664,798520800,0.0,0.0
2012-03-08 00:00:00-05:00,16.18734683676769,16.43862333239816,16.109542214772702,16.408349990844727,516457200,0.0,0.0
2012-03-09 00:00:00-05:00,16.475565162410913,16.58243379107733,16.442263502078646,16.504629135131836,418919200,0.0,0.0
2012-03-12 00:00:00-04:00,16.619963801914313,16.711393356323242,16.560020200264223,16.711393356323242,407282400,0.0,0.0
2012-03-13 00:00:00-04:00,16.879122580819008,17.201240204590693,16.824929975758604,17.19881820678711,690855200,0.0,0.0
2012-03-14 00:00:00-04:00,17.500045842614337,18.004717038882276,17.41981758001891,17.84910774230957,1418844000,0.0,0.0
2012-03-15 00:00:00-04:00,18.15276072306582,18.164870712325683,17.51518514833346,17.727407455444336,1159718000,0.0,0.0
2012-03-16 00:00:00-04:00,17.701973590405416,17.83760221434979,17.49853065448885,17.727706909179688,825487600,0.0,0.0
2012-03-19 00:00:00-04:00,18.115221597819392,18.218153274162646,17.83306531184967,18.1978702545166,901236000,0.0,0.0
2012-03-20 00:00:00-04:00,18.149727536940308,18.37345344534838,17.906625652652647,18.34499740600586,816662000,0.0,0.0
2012-03-21 00:00:00-04:00,18.247513717746468,18.456709271176514,18.207250036951116,18.24024772644043,644042000,0.0,0.0
2012-03-22 00:00:00-04:00,18.097361412705624,18.30080602873328,18.02924473406583,18.144590377807617,623870800,0.0,0.0
2012-03-23 00:00:00-04:00,18.179398619785356,18.21905761309576,17.995027712525985,18.044981002807617,430488800,0.0,0.0
2012-03-26 00:00:00-04:00,18.158199170382773,18.381019613473445,18.021058874016703,18.375871658325195,595742000,0.0,0.0
2012-03-27 00:00:00-04:00,18.351668641268773,18.65743867740206,18.34803564350446,18.60294532775879,607129600,0.0,0.0
2012-03-28 00:00:00-04:00,18.721009225075953,18.813952182982444,18.476696247075143,18.698001861572266,655460400,0.0,0.0
2012-03-29 00:00:00-04:00,18.55146545956249,18.66590238242938,18.383443878849988,18.463064193725586,608238400,0.0,0.0
