Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-02 00:00:00-05:00,29.776102967372633,30.104155678362265,29.729569471971423,29.90406608581543,134841600,0.0,0.0
2017-02-03 00:00:00-05:00,29.85287736391248,30.057621174575004,29.817979464432444,30.032028198242188,98029200,0.0,0.0
2017-02-06 00:00:00-05:00,30.04366554441185,30.362411564251406,29.990150692065537,30.31355094909668,107383600,0.0,0.0
2017-02-07 00:00:00-05:00,30.371710200186698,30.73233717979904,30.35077146237398,30.602046966552734,152735200,0.0,0.0
2017-02-08 00:00:00-05:00,30.560169252877603,30.76258415044125,30.529922042844593,30.720703125,92016400,0.0,0.0
2017-02-09 00:00:00-05:00,30.762764260166307,30.94970164284473,30.63891900181783,30.942691802978516,113399600,0.1425,0.0
2017-02-10 00:00:00-05:00,30.952039903829807,31.064200904580392,30.85623400720367,30.872589111328125,80262000,0.0,0.0
2017-02-13 00:00:00-05:00,31.09691577002834,31.269833474970174,31.01980396507593,31.145984649658203,92141600,0.0,0.0
2017-02-14 00:00:00-05:00,31.18804525691133,31.56659085194188,31.13663739023634,31.550235748291016,132904800,0.0,0.0
2017-02-15 00:00:00-05:00,31.66707096954457,31.842324087006173,31.456765089270366,31.664731979370117,142492400,0.0,0.0
2017-02-16 00:00:00-05:00,31.702122668789485,31.75586596403639,31.50817544229473,31.627349853515625,90338400,0.0,0.0
2017-02-17 00:00:00-05:00,31.568931374970962,31.739510086929307,31.568931374970962,31.71380615234375,88792800,0.0,0.0
2017-02-21 00:00:00-05:00,31.832973049932452,31.954482867962582,31.774555348162867,31.942798614501953,98028800,0.0,0.0
2017-02-22 00:00:00-05:00,31.879714323826875,32.04094779077464,31.804941501284603,32.038612365722656,83347600,0.0,0.0
2017-02-23 00:00:00-05:00,32.10169779136871,32.125062733610875,31.84933288263096,31.903076171875,83152800,0.0,0.0
2017-02-24 00:00:00-05:00,31.758203298742153,31.933456420898438,31.610989535160027,31.933456420898438,87106400,0.0,0.0
2017-02-27 00:00:00-05:00,32.04562014618686,32.11572211411828,31.84466307306837,31.99654769897461,81029600,0.0,0.0
2017-02-28 00:00:00-05:00,32.031600046567036,32.11572169387715,31.942803983980212,32.01057052612305,93931600,0.0,0.0
2017-03-01 00:00:00-05:00,32.22087511472539,32.748969980829166,32.15311213337827,32.66484832763672,145658400,0.0,0.0
2017-03-02 00:00:00-05:00,32.71392143722501,32.779348994856704,32.42416827804575,32.47090530395508,104844000,0.0,0.0
2017-03-03 00:00:00-05:00,32.42883528945955,32.67419035732516,32.38443726430351,32.662506103515625,84432400,0.0,0.0
2017-03-06 00:00:00-05:00,32.566702222423785,32.66017269313077,32.386778251688874,32.5596923828125,87000000,0.0,0.0
2017-03-07 00:00:00-05:00,32.494270694947296,32.70924746803381,32.43117856153602,32.60176086425781,69785200,0.0,0.0
2017-03-08 00:00:00-05:00,32.468563242186455,32.66718488691036,32.43818845685987,32.480247497558594,74828800,0.0,0.0
2017-03-09 00:00:00-05:00,32.41948741512569,32.431168102460965,32.02458320068553,32.40546417236328,88623600,0.0,0.0
2017-03-10 00:00:00-05:00,32.53865864233185,32.56436257274965,32.39611931283926,32.51295471191406,78451200,0.0,0.0
2017-03-13 00:00:00-04:00,32.44519108600482,32.580717008491604,32.43818124744631,32.526973724365234,69686800,0.0,0.0
2017-03-14 00:00:00-04:00,32.55034647303757,32.63212912205882,32.44285632523954,32.477909088134766,61236400,0.0,0.0
2017-03-15 00:00:00-04:00,32.576056012456746,32.88917411455085,32.48725994314804,32.8214111328125,102767200,0.0,0.0
2017-03-16 00:00:00-04:00,32.882158612665144,32.95226057291678,32.77466846487479,32.87514877319336,76928000,0.0,0.0
2017-03-17 00:00:00-04:00,32.9475922909274,32.9475922909274,32.68821748559021,32.711585998535156,175540000,0.0,0.0
2017-03-20 00:00:00-04:00,32.80738631474242,33.064425679097525,32.76766269762105,33.05508041381836,86168000,0.0,0.0
2017-03-21 00:00:00-04:00,33.20697048127617,33.36820396664228,32.65083261941277,32.676536560058594,158119600,0.0,0.0
2017-03-22 00:00:00-04:00,32.67886167223352,33.08778555804357,32.657828591157966,33.04572296142578,103440800,0.0,0.0
